npi	city	state	zip	count	average_payment	year
1154486165	BOULDER	CO	803043573	106	67.671242236	2015
1154486769	RENO	NV	895113019	235	76.353	2015
1154487528	BROOKLYN	NY	112032056	19	210.57736842	2015
1154491611	DUBLIN	OH	430165008	39	162.83589744	2015
1154491785	KING OF PRUSSIA	PA	19406	50	91.2932	2015
1154495125	FREMONT	NE	680252433	207	162.325442695	2015
1154504728	STUART	FL	349944617	513	272.60265432	2015
1154506376	JACKSONVILLE	FL	322078205	32	159.6134375	2015
1154509735	SCHAUMBURG	IL	601734382	41	190.6630314	2015
1154510311	CHICAGO	IL	606052857	51	132.336597222	2015
1154522308	CINCINNATI	OH	452192364	14	84.305	2015
1154522670	GOODYEAR	AZ	853389272	88	82.2021499585	2015
1154524668	KELLER	TX	762487037	126	118.30294990499999	2015
1154530020	SIOUX FALLS	SD	571044654	12	61.0725	2015
1154532612	WEXFORD	PA	150907376	12	84.856666667	2015
1154536696	BRAINERD	MN	564014528	45	67.550888889	2015
1154538544	NAPLES	FL	341093884	80	270.40999999999997	2015
1154543197	BIRMINGHAM	AL	352491900	79	70.7916413665	2015
1154543627	JACKSON	MS	39202	12	67.54	2015
1154549061	KENNETT	MO	63857	11	65.08	2015
1154553014	HOUSTON	TX	770304009	12	81.23	2015
1154555647	SAN ANTONIO	TX	782165832	18	69.833333333	2015
1154563591	PITTSBORO	NC	273126759	33	167.011305145	2015
1154565539	NAPLES	FL	341199033	184	75.94927498	2015
1154565745	LINCOLN	NE	68506	38	111.59607954500001	2015
1154574044	FORT WORTH	TX	761044142	161	168.51140815500003	2015
1154575462	SACRAMENTO	CA	95817	67	72.328059701	2015
1154580827	OCALA	FL	344717857	589	171.49719211000001	2015
1154582112	TROY	MI	480832015	108	70.697222222	2015
1154583367	TEMPLE	TX	765080001	304	97.55784275366668	2015
1154584266	FORT COLLINS	CO	805254333	112	78.725540230000007	2015
1154588416	MEDFORD	OR	975046111	43	70.515813953	2015
1154589828	EVANSVILLE	IN	477081412	15	68.988666667	2015
1154590271	LAFAYETTE	IN	479057438	1079	276.150572285	2015
1154593259	PENSACOLA	FL	325048633	14	165.02	2015
1154593481	RANCHO MIRAGE	CA	922701722	24	294.39166667	2015
1154594000	TUCSON	AZ	857126305	12	71.953333333	2015
1154623452	CLARKSVILLE	MD	210292606	412	285.43080097	2015
1154640043	ALLENTOWN	PA	181036369	11	76.04	2015
1154641702	SYRACUSE	NY	132102342	69	215.602233765	2015
1154649804	BOSTON	MA	021156110	24	82.645	2015
1154657716	MANTECA	CA	953365925	47	74.62	2015
1154663904	WEST BEND	WI	530958541	157	274.041757285	2015
1154673556	CEDAR KNOLLS	NJ	079271902	64	307.3	2015
1164402392	NASHVILLE	TN	372052013	1223	68.340607303	2015
1164405635	MARQUETTE	MI	498552705	240	72.647292171	2015
1164408118	LAYTON	UT	840418803	63	159.99190476	2015
1164408357	HARTFORD	CT	061065501	73	197.01054276500003	2015
1164410650	MELBOURNE	FL	329015594	17	173.24	2015
1164413696	SCOTTSDALE	AZ	852546007	99	143.12326023233334	2015
1164415733	UNION	NJ	07083	144	86.67302127650001	2015
1164415956	ALBUQUERQUE	NM	871094327	72	72.4201937405	2015
1164416129	LOUISVILLE	KY	402074605	161	72.3967667485	2015
1164417648	HAVERTOWN	PA	19083	291	82.5580921855	2015
1164419073	BAKERSFIELD	CA	93312	128	85.833125	2015
1164420915	ALEXANDRIA	LA	713013606	114	109.15	2015
1164421004	CHICO	CA	959267201	133	303.625105145	2015
1164421053	ST GEORGE	UT	847703010	301	166.951967845	2015
1164422572	JOHNS CREEK	GA	300971828	40	74.41525	2015
1164424347	ABINGTON	PA	190013720	38	75.233421053	2015
1164425807	MEDINA	OH	442563332	71	75.04204959500001	2015
1164426698	PORT ANGELES	WA	983623909	14	70.134285714	2015
1164434320	EDINBURG	TX	785398462	16	61.053125	2015
1164435053	ROGERSVILLE	TN	378572452	88	109.77865079349999	2015
1164439352	NOCONA	TX	76255	28	68.669285714	2015
1164440632	SEATTLE	WA	981339008	26	185.56307692	2015
1164442778	EDINBURG	TX	785398301	54	163.4237037	2015
1164445029	LANGHORNE	PA	190471320	53	46.536603774	2015
1164451761	DALLAS	TX	752433755	22	65.53	2015
1164452249	BROOKINGS	OR	974150228	22	275.62909091	2015
1164454591	REDDING	CA	960010814	347	128.62127522999998	2015
1164456240	DALTON	GA	307202554	55	113.15283333350001	2015
1164456562	ROCK HILL	SC	297321158	27	79.401481481	2015
1164458170	SAN DIEGO	CA	921032209	692	80.266166216	2015
1164458634	MEMPHIS	TN	381195200	140	258.13524801	2015
1164458733	UPLAND	CA	917864920	24	74.34375	2015
1164460655	HOISINGTON	KS	675441706	47	67.297659574	2015
1164460812	LEXINGTON	KY	405091886	44	271.390042735	2015
1164461315	GOODLETTSVILLE	TN	370723132	150	69.7573865005	2015
1164461398	NAPLES	FL	341025616	748	72.821336898	2015
1164464194	LAWRENCEVILLE	GA	300460000	229	73.1577438325	2015
1164466744	SALEM	VA	241537474	268	106.24844188766667	2015
1164467171	SAN JUAN	PR	009175026	18	61.383333333	2015
1164468831	LAKEWOOD	OH	441073934	56	161.69214286	2015
1164469086	FALL RIVER	MA	027206009	134	290.81328358	2015
1164469755	NEW HARTFORD	NY	13413	126	165.75816978	2015
1164472494	CITY OF INDUSTRY	CA	917481796	146	198.83178082	2015
1164476198	TULARE	CA	932742207	37	74.377567568	2015
1164476594	HERSHEY	PA	170332360	22	70.702727273	2015
1164478327	MINNEAPOLIS	MN	554032420	35	70.33	2015
1164481008	SALT LAKE CITY	UT	841078241	101	159.87087684	2015
1164484572	SACRAMENTO	CA	958165120	109	353.440747515	2015
1164485835	LUBBOCK	TX	79410	15	80.223333333	2015
1164486155	STATE COLLEGE	PA	168036706	65	68.133538462	2015
1164486809	LEES SUMMIT	MO	640866000	78	279.97153846	2015
1164487641	HATTIESBURG	MS	394017246	65	67.490307692	2015
1164490728	WYOMISSING	PA	196103341	37	267.66837838	2015
1164491460	ST GEORGE	UT	847703853	119	158.10521978	2015
1164491874	ST. AUGUSTINE	FL	32086	194	271.42252203	2015
1164493458	BATON ROUGE	LA	708089168	59	76.067761905	2015
1164495222	ROCHESTER	MN	559050001	22	66.016818182	2015
1164496428	NEWTON	KS	671148780	65	64.970615385	2015
1164500658	REDWOOD CITY	CA	940631729	18	77.448333333	2015
1164502480	LYNCHBURG	VA	245024272	19	71.338947368	2015
1164506010	HOUSTON	TX	770574817	14	73.3	2015
1164513149	UNION	NJ	070833307	295	303.77816802	2015
1164518080	LEXINGTON	KY	40503	68	74.7204372095	2015
1164519005	ROLLING MEADOWS	IL	600081254	61	175.863746865	2015
1164519955	SAINT PAUL	MN	551022424	23	64.293478261	2015
1164521142	CARSON CITY	NV	897057255	329	75.4743696935	2015
1164523189	JACKSON	MS	392164500	14	59.622142857	2015
1164527347	EVANSTON	IL	602011718	64	74.53640625	2015
1164533659	CLIFTON	NJ	070113136	65	197.70261538	2015
1164534400	MISSION VIEJO	CA	926916719	472	315.399327085	2015
1164537973	NAPLES	FL	341093884	91	82.0859	2015
1164543203	ARDMORE	OK	734014025	129	96.60363156133333	2015
1164552774	SAINT LOUIS	MO	631101016	73	75.378438257	2015
1164556692	NOVI	MI	483772982	144	171.561875	2015
1164561064	FLEMINGTON	NJ	088224677	40	306.32275	2015
1164570032	TOLUCA LAKE	CA	916022560	99	73.768533333	2015
1164582177	PORTERVILLE	CA	932573320	16	74.62	2015
1164621314	LAKE CITY	FL	320250497	491	169.24191137999998	2015
1164622841	QUAKERTOWN	PA	189511084	45	72.271815476	2015
1164628640	LEES SUMMIT	MO	640631007	42	147.36380952	2015
1164633475	CINCINNATI	OH	452192364	12	78.88	2015
1164636676	STATE COLLEGE	PA	168032276	45	73.7016666665	2015
1164637195	HOUSTON	TX	770304000	11	81.312727273	2015
1164640041	MASON CITY	IA	504012856	15	67.864	2015
1164644548	WYOMISSING	PA	196102100	261	75.4144227775	2015
1164654810	EVANSTON	IL	60201	97	194.417247865	2015
1164656740	MOUNT DORA	FL	32757	158	271.68528297	2015
1164657771	LOMA LINDA	CA	923542804	54	128.4485453085	2015
1164661831	GAINESVILLE	GA	305013871	417	270.32157175	2015
1164662912	MERRITT ISLAND	FL	329534851	347	265.88446228	2015
1164674024	CLIFTON	NJ	070132451	195	85.711736111	2015
1164682324	EAST HARTFORD	CT	061083212	33	72.732727273	2015
1164683363	FARGO	ND	581023641	18	66.805	2015
1164683413	REDDING	CA	960012509	26	74.44	2015
1164685053	WOOSTER	OH	446917130	153	69.289215686	2015
1164694063	GREENVILLE	SC	296154810	93	76.398640873	2015
1164695441	IOWA CITY	IA	522421009	18	64.807777778	2015
1164697009	ABINGDON	MD	210091284	254	274.083031355	2015
1164699955	SPRINGFIELD	NJ	070811308	42	197.49166667	2015
1164852455	EDINA	MN	554354738	368	300.77677976	2015
1164861761	NEW ROCHELLE	NY	108015502	13	89.638461538	2015
1174500540	DALLAS	TX	752406524	202	76.0951644735	2015
1174500821	RAPID CITY	SD	577024397	132	72.81284856100001	2015
1174502207	PHOENIX	AZ	850487639	15	166.57266667	2015
1174502421	RICHMOND	VA	232303421	14	69.655714286	2015
1174503759	ROCHESTER	MN	559050001	11	69.138181818	2015
1174506364	TRANSFER	PA	161541817	431	77.05736707099999	2015
1174506463	FREMONT	OH	434203237	454	72.6101827645	2015
1174506810	HERMITAGE	PA	161484512	207	170.023744475	2015
1174512495	RIDLEY PARK	PA	190782284	23	65.694347826	2015
1174515381	NOVI	MI	48377	23	147.9173913	2015
1174516157	UNION	NJ	07083	94	74.468617021	2015
1174516629	COLUMBIA	MO	652017199	93	57.883010753	2015
1174517676	LADY LAKE	FL	321596821	845	172.771391085	2015
1174518351	ARLINGTON	TX	760151629	89	67.402359551	2015
1174527063	SYRACUSE	NY	132152265	32	70.20875	2015
1174527782	TUMWATER	WA	98512	17	69.7	2015
1174527972	JACKSONVILLE	FL	322078568	38	162.465	2015
1174528152	INDIANAPOLIS	IN	462601985	43	108.00227173900001	2015
1174529135	CLOVIS	CA	936110220	49	179.78530612	2015
1174530752	LAKE MARY	FL	327462103	155	264.539173335	2015
1174534895	ELKHART	IN	465141228	213	72.988339988	2015
1174535033	HUNTSVILLE	TX	773404979	73	167.83829493000002	2015
1174536171	DENVER	CO	802181128	35	171.48971429	2015
1174536270	COLUMBIA	MD	210452370	20	185.415	2015
1174542286	SAN ANTONIO	TX	782583922	28	170.39035714	2015
1174543573	STUART	FL	349944512	300	73.8574	2015
1174543805	HIGH POINT	NC	272627369	20	161.0545	2015
1174547418	SIOUX FALLS	SD	571050401	11	74.224545455	2015
1174554455	STOCKBRIDGE	GA	302819072	66	167.74	2015
1174554596	AMARILLO	TX	791061704	18	68.748888889	2015
1174559124	BILLINGS	MT	591017506	20	70.623	2015
1174559447	WATERLOO	IA	507031925	80	120.76825	2015
1174561914	MILWAUKEE	WI	532231901	30	68.508	2015
1174563431	NEW HYDE PARK	NY	110422057	206	93.256169882	2015
1174564504	MEADVILLE	PA	163352945	119	69.1252957445	2015
1174565956	SOUTHFIELD	MI	480754818	330	110.887223545	2015
1174568026	CRESCENT CITY	CA	955313203	26	62.393846154	2015
1174569131	PROVO	UT	846043305	21	135.39238095	2015
1174569412	SHREVEPORT	LA	711067234	41	68.721707317	2015
1174576581	WORCESTER	MA	016550002	69	64.660869565	2015
1174578322	WESTMINSTER	CO	800239206	24	71.0175	2015
1174578801	MONROE	MI	481622900	110	151.664048945	2015
1174584924	CANTON	OH	44710	212	63.139386792	2015
1174586267	FLINT	MI	485072677	46	171.90891304	2015
1174586903	MIAMI	FL	33176	106	125.34488148150001	2015
1174587380	STERLING HEIGHTS	MI	483131961	277	176.63129783	2015
1174587984	SALT LAKE CITY	UT	841241348	94	269.79393617	2015
1174588107	WINCHESTER	VA	226012872	106	174.88274560000002	2015
1174588396	SYLACAUGA	AL	35150	108	74.63573333333333	2015
1174588602	BROWNSVILLE	TX	78526	33	173.50090909	2015
1174590434	FORT COLLINS	CO	805283405	324	271.352200135	2015
1174590947	LONGVIEW	TX	756015500	379	71.18758706099999	2015
1174592844	COLORADO SPRINGS	CO	809091177	1366	261.23903553499997	2015
1174593404	COEUR D ALENE	ID	838145779	399	72.08817669449999	2015
1174599120	RIPON	WI	549711730	14	64.717142857	2015
1174609309	DENVILLE	NJ	07834	46	304.45782609	2015
1174613327	OXON HILL	MD	207453113	101	142.9214350725	2015
1174633002	BLOOMFIELD	IA	525371458	113	63.934778761	2015
1174634778	BETHLEHEM	PA	180208038	257	271.303142885	2015
1174636898	WAUSAU	WI	544016312	38	66.304473684	2015
1174664007	BOWIE	MD	207151712	110	191.54918182	2015
1174666994	HOUSTON	TX	770471923	13	67.523076923	2015
1174685101	COLUMBUS	GA	319013700	181	65.87359116	2015
1174685192	COLUMBUS	GA	319013700	23	67.895217391	2015
1174685390	ALLENTOWN	PA	181049130	13	79.04	2015
1174689533	HATTIESBURG	MS	394021302	653	252.07199352	2015
1174696363	BENSON	NC	275041177	324	169.34684376	2015
1174697346	PHILADELPHIA	PA	191454418	62	183.47693548	2015
1174708267	CHALFONT	PA	189143907	136	184.28007353	2015
1174709505	LOMA LINDA	CA	923542804	13	75.550769231	2015
1174711949	ELKTON	MD	219216313	74	290.34783784	2015
1174713283	BEAUMONT	TX	777021802	888	205.092678715	2015
1174740419	JENKINTOWN	PA	190463706	52	83.07582458799999	2015
1174749410	DUBUQUE	IA	520016320	49	67.851428571	2015
1174759930	ANN ARBOR	MI	481095000	52	180.31776316000003	2015
1174764153	WINTER PARK	FL	327892260	181	96.936061509	2015
1174777379	BROOKLYN	NY	112356317	15	209.996	2015
1174778047	MOLINE	IL	612656138	430	280.669236085	2015
1174785075	STANFORD	CA	943055640	17	78.194117647	2015
1174785190	BRENTWOOD	TN	37027	85	84.05147243100001	2015
1174785935	SARASOTA	FL	342385118	21	66.441428571	2015
1174788970	BIRMINGHAM	AL	352131923	18	146.11166667	2015
1174789218	ROCHESTER	MN	559050001	30	80.162333333	2015
1174793921	SACRAMENTO	CA	958213600	30	74.425	2015
1174796478	MADISON	WI	537151830	17	164.47764706	2015
1174796585	LANSING	MI	489121800	49	77.41122449	2015
1174806277	PAMPA	TX	79065	17	49.385294118	2015
1174840490	LOUISVILLE	KY	402021675	37	77.157027027	2015
1174841472	ROUND ROCK	TX	786651032	11	162.01818182	2015
1174850176	MASON	OH	450401890	24	281.11	2015
1174852461	CINCINNATI	OH	452091936	76	272.05328947	2015
1174942635	QUEENSTOWN	MD	216581680	25	287.99	2015
1174949218	SACRAMENTO	CA	958171460	15	77.789333333	2015
1184020877	DUBUQUE	IA	520016320	13	68.04	2015
1184051088	SAN ANTONIO	TX	782401669	35	265.03885714	2015
1184097487	UNION	NJ	070836966	11	307.3	2015
1184600926	WILLISTON	ND	588013821	23	67.699565217	2015
1184601098	INDIANAPOLIS	IN	462376341	21	290.67	2015
1184601221	ORANGE PARK	FL	32073	78	272.437179365	2015
1184601478	HURST	TX	760543289	30	68.064666667	2015
1184604183	PORTLAND	OR	972393011	78	168.80865384499998	2015
1184604480	ROCKLEDGE	FL	329553595	49	71.260408163	2015
1184605461	SALISBURY	MD	218015422	448	68.219884941	2015
1184606550	TULSA	OK	741337033	182	119.19801390375	2015
1184609356	GREENFIELD	WI	532212059	129	75.7121208415	2015
1184609885	WESTMINSTER	CA	926837581	82	203.37304878	2015
1184610990	LIBERTY	MO	640689625	78	69.689871795	2015
1184611873	ROSWELL	GA	300765720	32	85.06625	2015
1184618472	SAN ANTONIO	TX	782584210	133	94.601966294	2015
1184618597	EL PASO	TX	799126102	59	65.091694915	2015
1184618969	TUSCALOOSA	AL	354042958	1169	68.110196658	2015
1184622466	TOLEDO	OH	436063895	12	78.051666667	2015
1184623795	YORK	PA	174024723	242	70.4790716505	2015
1184627226	HOT SPRINGS	AR	719136440	132	156.954693485	2015
1184627978	ORLANDO	FL	328011026	73	275.529423075	2015
1184629750	NASHVILLE	TN	372031448	22	68.082727273	2015
1184642365	AURORA	CO	800452545	15	80.988666667	2015
1184642902	CLEARWATER	FL	337563398	239	174.29580656000002	2015
1184645228	PHOENIX	AZ	850166534	17	189.49235294	2015
1184646366	BERLIN	VT	056029516	45	61.779555556	2015
1184648362	PALM BEACH GARDENS	FL	334104304	27	182.95703704	2015
1184648644	PHILADELPHIA	PA	19141	202	78.828983319	2015
1184648859	SEATTLE	WA	981950001	20	79.933	2015
1184649303	EUGENE	OR	974011601	67	77.5711561265	2015
1184649907	FORT WORTH	TX	761044808	46	173.07913043	2015
1184652125	ORO VALLEY	AZ	857556225	27	164.17703704	2015
1184653214	DAYTON	OH	454321400	36	161.71944444	2015
1184653420	TYLER	TX	757018397	61	68.413770492	2015
1184654808	HUDSON	FL	346677101	480	178.15775534	2015
1184654840	TACOMA	WA	984054933	70	67.777571429	2015
1184658031	SNELLVILLE	GA	300782355	46	84.257826087	2015
1184660151	WATERTOWN	SD	572016824	236	264.177550505	2015
1184660250	EVANSVILLE	IN	477500001	18	68.943333333	2015
1184660474	FAIRLESS HILLS	PA	190302624	83	149.62093304733332	2015
1184660789	WATERTOWN	NY	136014066	122	74.7058854165	2015
1184661415	MERRITT ISLAND	FL	329534127	239	78.54648983199999	2015
1184662645	BROOKLYN	NY	112193379	232	128.06925268999998	2015
1184663163	PLANO	TX	750938171	40	68.47825	2015
1184664245	MURRAY	UT	841235632	165	164.084529475	2015
1184666521	SOMERSET	KY	425032750	577	67.160210773	2015
1184667461	WHITE PLAINS	NY	10604	37	203.32162162	2015
1184668667	LEBANON	NH	037561000	25	80.9724	2015
1184670291	ANN ARBOR	MI	481059750	164	72.4452081405	2015
1184674061	BROOKLYN	NY	112293304	87	215.0875774	2015
1184675829	SARASOTA	FL	342332364	94	72.036764706	2015
1184675886	BINGHAM FARMS	MI	480252456	84	175.82123167	2015
1184677650	REDLANDS	CA	923735916	36	67.51	2015
1184679607	WAITE PARK	MN	563871964	39	168.71769231	2015
1184680407	OAK BROOK	IL	605231245	17	287.98117647	2015
1184680522	LILLINGTON	NC	275469428	387	168.603401125	2015
1184682569	ALBUQUERQUE	NM	871094479	56	156.25267857	2015
1184683195	AMHERST	NY	14226	12	163.33833333	2015
1184683252	VISALIA	CA	932916014	40	180.93575	2015
1184684573	EASTON	PA	180458344	12	276.03	2015
1184686164	SOMERS POINT	NJ	082442108	102	307.07439102499995	2015
1184689010	UNIVERSITY PARK	TX	752055650	94	278.938294195	2015
1184689416	SCOTTSDALE	AZ	852585557	124	78.5321666665	2015
1184690570	MARION	IL	629595841	480	199.68186077500002	2015
1184691933	HOUSTON	TX	770703400	111	79.49818139550001	2015
1184699308	NORTHRIDGE	CA	913254105	43	38.542093023	2015
1184703332	RALEIGH	NC	276177869	101	163.195207135	2015
1184703845	SEATTLE	WA	98122	29	72.88	2015
1184718447	FULLERTON	CA	928353813	168	207.692234495	2015
1184719015	GREENBRAE	CA	949041702	11	80.473636364	2015
1184720930	EDISON	NJ	088203970	132	140.5208669475	2015
1184737033	KANSAS CITY	MO	641144673	32	68.1278125	2015
1184745465	SARASOTA	FL	342331207	70	74.2230416665	2015
1184746380	GLENDALE	CA	912042530	173	195.91965318	2015
1184746968	BURBANK	CA	915054809	182	143.63763802350002	2015
1184749673	WAYNE	NJ	074705069	349	326.214023195	2015
1184758872	FORT LAUDERDALE	FL	333013608	20	180.723	2015
1184763104	ALBUQUERQUE	NM	871310001	24	83.27375	2015
1184767048	LOUISVILLE	KY	402224904	505	116.949698486	2015
1184783375	CHERRY HILL	NJ	080033736	40	77.0905	2015
1184784209	WEST BLOOMFIELD	MI	483223651	188	253.84360714500002	2015
1184792251	CHICAGO	IL	606123833	283	84.82818786	2015
1184800971	MORENO VALLEY	CA	925553927	91	73.5867583335	2015
1184802647	GREAT FALLS	MT	594055161	73	69.173150685	2015
1184804411	WINSTON SALEM	NC	271570001	100	165.442867065	2015
1184810707	LOS ANGELES	CA	900246970	18	94.522222222	2015
1184814303	FLINT	MI	485323615	46	171.22347826	2015
1184828774	HOUSTON	TX	770772547	39	142.80333333	2015
1184832362	CANTON	MI	481871310	209	182.24618391	2015
1184833667	STERLING HEIGHTS	MI	483105110	210	61.689827677500006	2015
1184834194	MISSION VIEJO	CA	926916329	125	73.3809488085	2015
1184840290	COLUMBUS	OH	432143937	13	54.816923077	2015
1184845588	SALINA	KS	674012600	34	68.756176471	2015
1184848210	SAN JUAN	PR	009183511	30	102.659	2015
1184850505	GERMANTOWN	MD	208767022	64	85.25923913049999	2015
1184856692	TALLAHASSEE	FL	323085429	75	69.3696	2015
1184864563	PUEBLO	CO	810081667	26	71.753461538	2015
1184867418	SAN ANTONIO	TX	782093827	50	76.7708	2015
1184870255	OAK PARK HEIGHTS	MN	550822177	88	76.131123077	2015
1184877219	ROCKWALL	TX	75032	200	275.938410625	2015
1184887028	SAINT LOUIS	MO	631101002	52	74.709497751	2015
1184887663	JACKSON	MS	392164500	13	67.579230769	2015
1184900102	HACKENSACK	NJ	076016319	65	324.82861538	2015
1184916009	ROANOKE	VA	240164955	130	174.37964647500002	2015
1184922353	HOUSTON	TX	770472573	44	275.07613636	2015
1184937468	GRASS VALLEY	CA	959455089	41	321.20536585	2015
1184945305	WEST ISLIP	NY	117954927	114	92.621341781	2015
1184951758	ANDERSON	IN	460113453	11	68.860909091	2015
1184987737	RALEIGH	NC	27612	118	265.02194915	2015
1184991978	CHICAGO	IL	606254720	48	74.583333333	2015
1184996530	DETROIT	MI	482012018	30	68.098666667	2015
1194027920	PHILADELPHIA	PA	191157287	17	299.08058824	2015
1194036145	CHARLESTON	WV	253011652	17	69.64	2015
1194091801	ROCHESTER	NY	146252697	42	260.89238095	2015
1194147355	HATTIESBURG	MS	394017246	17	62.387647059	2015
1194704411	COLUMBIA	TN	38401	149	66.736475575	2015
1194704569	SACRAMENTO	CA	958171460	27	71.654074074	2015
1194705871	SHREVEPORT	LA	711055347	39	69.369487179	2015
1194707166	EASTON	MD	216012913	145	81.3142162005	2015
1194707281	SOUTH BEND	IN	466012371	13	68.960769231	2015
1194709550	CULLMAN	AL	350580000	248	72.7616471635	2015
1194710806	NORTH SYRACUSE	NY	13212	163	74.102832905	2015
1194712018	MARIETTA	GA	300678665	24	82.193333333	2015
1194712158	KENNESAW	GA	301443012	19	69.294736842	2015
1194713537	COLLEGE STATION	TX	778458306	79	166.495666665	2015
1194715052	PENSACOLA	FL	325032673	14	61.47	2015
1194715227	OCALA	FL	344743392	35	187.19285714	2015
1194715938	ALBUQUERQUE	NM	871094327	68	71.009589947	2015
1194716191	UNION	NJ	070836950	44	303.0775	2015
1194716829	WESTWOOD	MA	020902329	328	78.81527964200001	2015
1194719252	MEADVILLE	PA	163352945	39	69.617435896999993	2015
1194719310	MALONE	NY	129531220	28	67.715357143	2015
1194721753	GLEN BURNIE	MD	210615577	272	80.890534856	2015
1194722512	JACKSONVILLE	FL	32244	85	118.263509819	2015
1194722611	LOS ALAMITOS	CA	907203309	117	158.31572230433335	2015
